"site";"lat";"lon";"year";"month";"tmean";"prec"
"b2";"50,02";"10,49";"1940";"10";"7,9";"25"
"b2";"50,02";"10,49";"1940";"11";"5,5";"64"
"b2";"50,02";"10,49";"1940";"12";"-3,2";"49"
"b2";"50,02";"10,49";"1941";"1";"-5,1";"81"
"b2";"50,02";"10,49";"1941";"2";"0,2";"40"
"b2";"50,02";"10,49";"1941";"3";"4,2";"53"
"b2";"50,02";"10,49";"1941";"4";"6,3";"42"
"b2";"50,02";"10,49";"1941";"5";"9,4";"115"
"b2";"50,02";"10,49";"1941";"6";"16,7";"55"
"b2";"50,02";"10,49";"1941";"7";"18,6";"109"
"b2";"50,02";"10,49";"1941";"8";"15,3";"89"
"b2";"50,02";"10,49";"1941";"9";"12,5";"25"
"b2";"50,02";"10,49";"1941";"10";"8,3";"134"
"b2";"50,02";"10,49";"1941";"11";"2,0";"31"
"b2";"50,02";"10,49";"1941";"12";"1,0";"68"
"b2";"50,02";"10,49";"1942";"1";"-8,6";"38"
"b2";"50,02";"10,49";"1942";"2";"-5,1";"18"
"b2";"50,02";"10,49";"1942";"3";"2,3";"44"
"b2";"50,02";"10,49";"1942";"4";"8,4";"34"
"b2";"50,02";"10,49";"1942";"5";"12,8";"70"
"b2";"50,02";"10,49";"1942";"6";"14,9";"60"
"b2";"50,02";"10,49";"1942";"7";"16,6";"93"
"b2";"50,02";"10,49";"1942";"8";"17,8";"32"
"b2";"50,02";"10,49";"1942";"9";"16,0";"58"
"b2";"50,02";"10,49";"1942";"10";"11,5";"68"
"b2";"50,02";"10,49";"1942";"11";"3,2";"35"
"b2";"50,02";"10,49";"1942";"12";"1,4";"29"
"b2";"50,02";"10,49";"1943";"1";"-0,8";"30"
"b2";"50,02";"10,49";"1943";"2";"2,9";"18"
"b2";"50,02";"10,49";"1943";"3";"6,3";"8"
"b2";"50,02";"10,49";"1943";"4";"9,8";"40"
"b2";"50,02";"10,49";"1943";"5";"13,4";"53"
"b2";"50,02";"10,49";"1943";"6";"14,6";"68"
"b2";"50,02";"10,49";"1943";"7";"18,0";"62"
"b2";"50,02";"10,49";"1943";"8";"18,4";"90"
"b2";"50,02";"10,49";"1943";"9";"14,2";"49"
"b2";"50,02";"10,49";"1943";"10";"10,1";"0"
"b2";"50,02";"10,49";"1943";"11";"2,9";"75"
"b2";"50,02";"10,49";"1943";"12";"0,0";"29"
"b2";"50,02";"10,49";"1944";"1";"2,8";"56"
"b2";"50,02";"10,49";"1944";"2";"-1,2";"42"
"b2";"50,02";"10,49";"1944";"3";"1,2";"35"
"b2";"50,02";"10,49";"1944";"4";"9,4";"57"
"b2";"50,02";"10,49";"1944";"5";"12,3";"8"
"b2";"50,02";"10,49";"1944";"6";"14,6";"82"
"b2";"50,02";"10,49";"1944";"7";"17,6";"69"
"b2";"50,02";"10,49";"1944";"8";"20,5";"41"
"b2";"50,02";"10,49";"1944";"9";"12,8";"55"
"b2";"50,02";"10,49";"1944";"10";"9,3";"47"
"b2";"50,02";"10,49";"1944";"11";"3,9";"123"
"b2";"50,02";"10,49";"1944";"12";"-0,6";"58"
"b2";"50,02";"10,49";"1945";"1";"-4,9";"36"
"b2";"50,02";"10,49";"1945";"2";"4,2";"61"
"b2";"50,02";"10,49";"1945";"3";"6,3";"15"
"b2";"50,02";"10,49";"1945";"4";"9,7";"31"
"b2";"50,02";"10,49";"1945";"5";"15,0";"110"
"b2";"50,02";"10,49";"1945";"6";"17,4";"75"
"b2";"50,02";"10,49";"1945";"7";"18,6";"67"
"b2";"50,02";"10,49";"1945";"8";"16,5";"117"
"b2";"50,02";"10,49";"1945";"9";"14,1";"28"
"b2";"50,02";"10,49";"1945";"10";"9,5";"18"
"b2";"50,02";"10,49";"1945";"11";"3,6";"32"
"b2";"50,02";"10,49";"1945";"12";"1,0";"38"
"b2";"50,02";"10,49";"1946";"1";"-2,5";"39"
"b2";"50,02";"10,49";"1946";"2";"3,1";"125"
"b2";"50,02";"10,49";"1946";"3";"5,0";"24"
"b2";"50,02";"10,49";"1946";"4";"10,4";"22"
"b2";"50,02";"10,49";"1946";"5";"14,4";"67"
"b2";"50,02";"10,49";"1946";"6";"14,8";"110"
"b2";"50,02";"10,49";"1946";"7";"18,5";"38"
"b2";"50,02";"10,49";"1946";"8";"16,8";"55"
"b2";"50,02";"10,49";"1946";"9";"14,5";"59"
"b2";"50,02";"10,49";"1946";"10";"7,2";"62"
"b2";"50,02";"10,49";"1946";"11";"3,6";"21"
"b2";"50,02";"10,49";"1946";"12";"-2,2";"31"
"b2";"50,02";"10,49";"1947";"1";"-4,2";"26"
"b2";"50,02";"10,49";"1947";"2";"-5,2";"30"
"b2";"50,02";"10,49";"1947";"3";"4,0";"93"
"b2";"50,02";"10,49";"1947";"4";"10,7";"61"
"b2";"50,02";"10,49";"1947";"5";"15,6";"23"
"b2";"50,02";"10,49";"1947";"6";"18,9";"50"
"b2";"50,02";"10,49";"1947";"7";"20,4";"62"
"b2";"50,02";"10,49";"1947";"8";"20,5";"5"
"b2";"50,02";"10,49";"1947";"9";"17,6";"21"
"b2";"50,02";"10,49";"1947";"10";"7,9";"6"
"b2";"50,02";"10,49";"1947";"11";"5,4";"76"
"b2";"50,02";"10,49";"1947";"12";"1,3";"160"
"b2";"50,02";"10,49";"1948";"1";"3,8";"92"
"b2";"50,02";"10,49";"1948";"2";"1,1";"71"
"b2";"50,02";"10,49";"1948";"3";"6,7";"22"
"b2";"50,02";"10,49";"1948";"4";"11,2";"24"
"b2";"50,02";"10,49";"1948";"5";"14,9";"31"
"b2";"50,02";"10,49";"1948";"6";"16,4";"93"
"b2";"50,02";"10,49";"1948";"7";"16,8";"122"
"b2";"50,02";"10,49";"1948";"8";"17,1";"53"
"b2";"50,02";"10,49";"1948";"9";"13,5";"8"
"b2";"50,02";"10,49";"1948";"10";"9,0";"25"
"b2";"50,02";"10,49";"1948";"11";"3,7";"21"
"b2";"50,02";"10,49";"1948";"12";"-0,6";"12"
"b2";"50,02";"10,49";"1949";"1";"0,9";"34"
"b2";"50,02";"10,49";"1949";"2";"0,6";"21"
"b2";"50,02";"10,49";"1949";"3";"2,7";"43"
"b2";"50,02";"10,49";"1949";"4";"11,3";"36"
"b2";"50,02";"10,49";"1949";"5";"13,1";"86"
"b2";"50,02";"10,49";"1949";"6";"14,8";"19"
"b2";"50,02";"10,49";"1949";"7";"18,9";"6"
"b2";"50,02";"10,49";"1949";"8";"18,3";"38"
"b2";"50,02";"10,49";"1949";"9";"17,0";"37"
"b2";"50,02";"10,49";"1949";"10";"10,8";"17"
"b2";"50,02";"10,49";"1949";"11";"3,8";"39"
"b2";"50,02";"10,49";"1949";"12";"3,2";"63"
"b2";"50,02";"10,49";"1950";"1";"-1,0";"38"
"b2";"50,02";"10,49";"1950";"2";"2,9";"87"
"b2";"50,02";"10,49";"1950";"3";"4,7";"8"
"b2";"50,02";"10,49";"1950";"4";"7,5";"70"
"b2";"50,02";"10,49";"1950";"5";"14,8";"61"
"b2";"50,02";"10,49";"1950";"6";"18,5";"42"
"b2";"50,02";"10,49";"1950";"7";"19,3";"101"
"b2";"50,02";"10,49";"1950";"8";"17,9";"97"
"b2";"50,02";"10,49";"1950";"9";"13,4";"83"
"b2";"50,02";"10,49";"1950";"10";"8,0";"26"
"b2";"50,02";"10,49";"1950";"11";"4,6";"99"
"b2";"50,02";"10,49";"1950";"12";"-1,9";"40"
"b2";"50,02";"10,49";"1951";"1";"2,2";"52"
"b2";"50,02";"10,49";"1951";"2";"2,8";"38"
"b2";"50,02";"10,49";"1951";"3";"3,1";"48"
"b2";"50,02";"10,49";"1951";"4";"8,1";"27"
"b2";"50,02";"10,49";"1951";"5";"12,9";"35"
"b2";"50,02";"10,49";"1951";"6";"16,1";"93"
"b2";"50,02";"10,49";"1951";"7";"18,4";"54"
"b2";"50,02";"10,49";"1951";"8";"18,0";"56"
"b2";"50,02";"10,49";"1951";"9";"14,7";"35"
"b2";"50,02";"10,49";"1951";"10";"8,1";"31"
"b2";"50,02";"10,49";"1951";"11";"6,5";"78"
"b2";"50,02";"10,49";"1951";"12";"1,6";"30"
"b2";"50,02";"10,49";"1952";"1";"0,3";"67"
"b2";"50,02";"10,49";"1952";"2";"-0,6";"39"
"b2";"50,02";"10,49";"1952";"3";"3,9";"103"
"b2";"50,02";"10,49";"1952";"4";"11,4";"21"
"b2";"50,02";"10,49";"1952";"5";"13,1";"57"
"b2";"50,02";"10,49";"1952";"6";"16,5";"47"
"b2";"50,02";"10,49";"1952";"7";"20,3";"7"
"b2";"50,02";"10,49";"1952";"8";"19,1";"31"
"b2";"50,02";"10,49";"1952";"9";"11,1";"105"
"b2";"50,02";"10,49";"1952";"10";"7,5";"80"
"b2";"50,02";"10,49";"1952";"11";"2,3";"91"
"b2";"50,02";"10,49";"1952";"12";"-0,4";"83"
"b2";"50,02";"10,49";"1953";"1";"-1,8";"24"
"b2";"50,02";"10,49";"1953";"2";"0,6";"37"
"b2";"50,02";"10,49";"1953";"3";"5,7";"4"
"b2";"50,02";"10,49";"1953";"4";"10,2";"29"
"b2";"50,02";"10,49";"1953";"5";"14,6";"35"
"b2";"50,02";"10,49";"1953";"6";"16,9";"90"
"b2";"50,02";"10,49";"1953";"7";"18,3";"55"
"b2";"50,02";"10,49";"1953";"8";"17,1";"38"
"b2";"50,02";"10,49";"1953";"9";"14,4";"24"
"b2";"50,02";"10,49";"1953";"10";"10,2";"27"
"b2";"50,02";"10,49";"1953";"11";"4,2";"9"
"b2";"50,02";"10,49";"1953";"12";"2,4";"23"
"b2";"50,02";"10,49";"1954";"1";"-3,3";"53"
"b2";"50,02";"10,49";"1954";"2";"-2,6";"12"
"b2";"50,02";"10,49";"1954";"3";"5,4";"12"
"b2";"50,02";"10,49";"1954";"4";"7,2";"50"
"b2";"50,02";"10,49";"1954";"5";"12,9";"32"
"b2";"50,02";"10,49";"1954";"6";"17,0";"34"
"b2";"50,02";"10,49";"1954";"7";"15,0";"129"
"b2";"50,02";"10,49";"1954";"8";"16,4";"94"
"b2";"50,02";"10,49";"1954";"9";"13,8";"108"
"b2";"50,02";"10,49";"1954";"10";"9,9";"59"
"b2";"50,02";"10,49";"1954";"11";"3,8";"25"
"b2";"50,02";"10,49";"1954";"12";"3,1";"67"
"b2";"50,02";"10,49";"1955";"1";"-2,0";"40"
"b2";"50,02";"10,49";"1955";"2";"-1,4";"52"
"b2";"50,02";"10,49";"1955";"3";"1,8";"34"
"b2";"50,02";"10,49";"1955";"4";"7,9";"22"
"b2";"50,02";"10,49";"1955";"5";"11,1";"61"
"b2";"50,02";"10,49";"1955";"6";"15,7";"68"
"b2";"50,02";"10,49";"1955";"7";"18,1";"147"
"b2";"50,02";"10,49";"1955";"8";"17,1";"96"
"b2";"50,02";"10,49";"1955";"9";"13,4";"36"
"b2";"50,02";"10,49";"1955";"10";"8,0";"26"
"b2";"50,02";"10,49";"1955";"11";"3,5";"10"
"b2";"50,02";"10,49";"1955";"12";"2,2";"108"
"b2";"50,02";"10,49";"1956";"1";"0,2";"47"
"b2";"50,02";"10,49";"1956";"2";"-9,6";"11"
"b2";"50,02";"10,49";"1956";"3";"3,8";"38"
"b2";"50,02";"10,49";"1956";"4";"6,8";"63"
"b2";"50,02";"10,49";"1956";"5";"13,5";"34"
"b2";"50,02";"10,49";"1956";"6";"14,0";"115"
"b2";"50,02";"10,49";"1956";"7";"17,8";"113"
"b2";"50,02";"10,49";"1956";"8";"14,8";"98"
"b2";"50,02";"10,49";"1956";"9";"14,0";"38"
"b2";"50,02";"10,49";"1956";"10";"8,5";"65"
"b2";"50,02";"10,49";"1956";"11";"2,6";"39"
"b2";"50,02";"10,49";"1956";"12";"1,5";"26"
"b2";"50,02";"10,49";"1957";"1";"-0,6";"32"
"b2";"50,02";"10,49";"1957";"2";"4,3";"81"
"b2";"50,02";"10,49";"1957";"3";"7,2";"39"
"b2";"50,02";"10,49";"1957";"4";"8,8";"13"
"b2";"50,02";"10,49";"1957";"5";"10,4";"24"
"b2";"50,02";"10,49";"1957";"6";"18,1";"67"
"b2";"50,02";"10,49";"1957";"7";"19,0";"57"
"b2";"50,02";"10,49";"1957";"8";"15,7";"69"
"b2";"50,02";"10,49";"1957";"9";"12,4";"156"
"b2";"50,02";"10,49";"1957";"10";"8,8";"16"
"b2";"50,02";"10,49";"1957";"11";"4,5";"16"
"b2";"50,02";"10,49";"1957";"12";"0,5";"39"
"b2";"50,02";"10,49";"1958";"1";"-0,5";"63"
"b2";"50,02";"10,49";"1958";"2";"2,5";"77"
"b2";"50,02";"10,49";"1958";"3";"0,1";"35"
"b2";"50,02";"10,49";"1958";"4";"6,4";"31"
"b2";"50,02";"10,49";"1958";"5";"14,5";"88"
"b2";"50,02";"10,49";"1958";"6";"15,4";"118"
"b2";"50,02";"10,49";"1958";"7";"17,7";"136"
"b2";"50,02";"10,49";"1958";"8";"17,9";"88"
"b2";"50,02";"10,49";"1958";"9";"14,9";"54"
"b2";"50,02";"10,49";"1958";"10";"8,9";"47"
"b2";"50,02";"10,49";"1958";"11";"5,1";"18"
"b2";"50,02";"10,49";"1958";"12";"2,5";"61"
"b2";"50,02";"10,49";"1959";"1";"0,0";"36"
"b2";"50,02";"10,49";"1959";"2";"-0,2";"4"
"b2";"50,02";"10,49";"1959";"3";"7,0";"35"
"b2";"50,02";"10,49";"1959";"4";"10,4";"52"
"b2";"50,02";"10,49";"1959";"5";"13,8";"47"
"b2";"50,02";"10,49";"1959";"6";"17,1";"85"
"b2";"50,02";"10,49";"1959";"7";"20,5";"28"
"b2";"50,02";"10,49";"1959";"8";"18,1";"91"
"b2";"50,02";"10,49";"1959";"9";"14,0";"1"
"b2";"50,02";"10,49";"1959";"10";"8,0";"68"
"b2";"50,02";"10,49";"1959";"11";"3,3";"46"
"b2";"50,02";"10,49";"1959";"12";"2,9";"58"
"b2";"50,02";"10,49";"1960";"1";"-0,2";"43"
"b2";"50,02";"10,49";"1960";"2";"1,0";"31"
"b2";"50,02";"10,49";"1960";"3";"5,7";"29"
"b2";"50,02";"10,49";"1960";"4";"9,0";"28"
"b2";"50,02";"10,49";"1960";"5";"14,0";"41"
"b2";"50,02";"10,49";"1960";"6";"17,7";"19"
"b2";"50,02";"10,49";"1960";"7";"16,5";"60"
"b2";"50,02";"10,49";"1960";"8";"16,6";"78"
"b2";"50,02";"10,49";"1960";"9";"12,8";"22"
"b2";"50,02";"10,49";"1960";"10";"9,4";"116"
"b2";"50,02";"10,49";"1960";"11";"6,2";"79"
"b2";"50,02";"10,49";"1960";"12";"1,1";"79"
"b2";"50,02";"10,49";"1961";"1";"-0,6";"50"
"b2";"50,02";"10,49";"1961";"2";"4,4";"64"
"b2";"50,02";"10,49";"1961";"3";"6,3";"21"
"b2";"50,02";"10,49";"1961";"4";"12,1";"55"
"b2";"50,02";"10,49";"1961";"5";"10,8";"89"
"b2";"50,02";"10,49";"1961";"6";"16,3";"121"
"b2";"50,02";"10,49";"1961";"7";"15,5";"90"
"b2";"50,02";"10,49";"1961";"8";"16,5";"75"
"b2";"50,02";"10,49";"1961";"9";"16,9";"36"
"b2";"50,02";"10,49";"1961";"10";"10,5";"50"
"b2";"50,02";"10,49";"1961";"11";"3,9";"40"
"b2";"50,02";"10,49";"1961";"12";"0,0";"84"
"b2";"50,02";"10,49";"1962";"1";"1,6";"52"
"b2";"50,02";"10,49";"1962";"2";"0,2";"65"
"b2";"50,02";"10,49";"1962";"3";"0,8";"48"
"b2";"50,02";"10,49";"1962";"4";"9,5";"43"
"b2";"50,02";"10,49";"1962";"5";"10,4";"49"
"b2";"50,02";"10,49";"1962";"6";"15,2";"30"
"b2";"50,02";"10,49";"1962";"7";"16,0";"61"
"b2";"50,02";"10,49";"1962";"8";"17,2";"40"
"b2";"50,02";"10,49";"1962";"9";"12,8";"82"
"b2";"50,02";"10,49";"1962";"10";"8,9";"10"
"b2";"50,02";"10,49";"1962";"11";"2,2";"18"
"b2";"50,02";"10,49";"1962";"12";"-4,2";"60"
"b2";"50,02";"10,49";"1963";"1";"-7,0";"15"
"b2";"50,02";"10,49";"1963";"2";"-5,8";"14"
"b2";"50,02";"10,49";"1963";"3";"2,2";"59"
"b2";"50,02";"10,49";"1963";"4";"9,6";"45"
"b2";"50,02";"10,49";"1963";"5";"12,9";"26"
"b2";"50,02";"10,49";"1963";"6";"16,2";"80"
"b2";"50,02";"10,49";"1963";"7";"18,6";"37"
"b2";"50,02";"10,49";"1963";"8";"16,6";"110"
"b2";"50,02";"10,49";"1963";"9";"14,4";"27"
"b2";"50,02";"10,49";"1963";"10";"7,7";"37"
"b2";"50,02";"10,49";"1963";"11";"7,3";"103"
"b2";"50,02";"10,49";"1963";"12";"-3,7";"6"
"b2";"50,02";"10,49";"1964";"1";"-4,5";"19"
"b2";"50,02";"10,49";"1964";"2";"0,8";"21"
"b2";"50,02";"10,49";"1964";"3";"1,4";"29"
"b2";"50,02";"10,49";"1964";"4";"9,6";"27"
"b2";"50,02";"10,49";"1964";"5";"14,5";"47"
"b2";"50,02";"10,49";"1964";"6";"18,1";"31"
"b2";"50,02";"10,49";"1964";"7";"19,5";"13"
"b2";"50,02";"10,49";"1964";"8";"16,7";"34"
"b2";"50,02";"10,49";"1964";"9";"13,8";"38"
"b2";"50,02";"10,49";"1964";"10";"7,7";"34"
"b2";"50,02";"10,49";"1964";"11";"5,3";"74"
"b2";"50,02";"10,49";"1964";"12";"0,2";"28"
"b2";"50,02";"10,49";"1965";"1";"1,0";"95"
"b2";"50,02";"10,49";"1965";"2";"-1,8";"31"
"b2";"50,02";"10,49";"1965";"3";"2,6";"79"
"b2";"50,02";"10,49";"1965";"4";"7,3";"93"
"b2";"50,02";"10,49";"1965";"5";"12,3";"51"
"b2";"50,02";"10,49";"1965";"6";"16,4";"123"
"b2";"50,02";"10,49";"1965";"7";"16,1";"133"
"b2";"50,02";"10,49";"1965";"8";"15,4";"53"
"b2";"50,02";"10,49";"1965";"9";"12,4";"66"
"b2";"50,02";"10,49";"1965";"10";"7,9";"7"
"b2";"50,02";"10,49";"1965";"11";"2,0";"125"
"b2";"50,02";"10,49";"1965";"12";"3,3";"124"
"b2";"50,02";"10,49";"1966";"1";"-2,7";"34"
"b2";"50,02";"10,49";"1966";"2";"5,6";"58"
"b2";"50,02";"10,49";"1966";"3";"3,5";"65"
"b2";"50,02";"10,49";"1966";"4";"10,5";"90"
"b2";"50,02";"10,49";"1966";"5";"13,7";"75"
"b2";"50,02";"10,49";"1966";"6";"17,4";"116"
"b2";"50,02";"10,49";"1966";"7";"15,9";"97"
"b2";"50,02";"10,49";"1966";"8";"16,2";"70"
"b2";"50,02";"10,49";"1966";"9";"13,7";"25"
"b2";"50,02";"10,49";"1966";"10";"11,5";"58"
"b2";"50,02";"10,49";"1966";"11";"2,0";"58"
"b2";"50,02";"10,49";"1966";"12";"2,2";"125"
"b2";"50,02";"10,49";"1967";"1";"0,4";"53"
"b2";"50,02";"10,49";"1967";"2";"2,8";"46"
"b2";"50,02";"10,49";"1967";"3";"5,6";"62"
"b2";"50,02";"10,49";"1967";"4";"7,5";"31"
"b2";"50,02";"10,49";"1967";"5";"13,2";"49"
"b2";"50,02";"10,49";"1967";"6";"15,4";"52"
"b2";"50,02";"10,49";"1967";"7";"19,8";"47"
"b2";"50,02";"10,49";"1967";"8";"17,2";"62"
"b2";"50,02";"10,49";"1967";"9";"14,1";"76"
"b2";"50,02";"10,49";"1967";"10";"11,4";"72"
"b2";"50,02";"10,49";"1967";"11";"3,4";"42"
"b2";"50,02";"10,49";"1967";"12";"-0,1";"115"
"b2";"50,02";"10,49";"1968";"1";"-1,7";"68"
"b2";"50,02";"10,49";"1968";"2";"1,1";"54"
"b2";"50,02";"10,49";"1968";"3";"4,5";"45"
"b2";"50,02";"10,49";"1968";"4";"9,4";"75"
"b2";"50,02";"10,49";"1968";"5";"11,9";"49"
"b2";"50,02";"10,49";"1968";"6";"16,6";"48"
"b2";"50,02";"10,49";"1968";"7";"17,3";"39"
"b2";"50,02";"10,49";"1968";"8";"16,8";"110"
"b2";"50,02";"10,49";"1968";"9";"13,6";"108"
"b2";"50,02";"10,49";"1968";"10";"10,1";"65"
"b2";"50,02";"10,49";"1968";"11";"3,4";"22"
"b2";"50,02";"10,49";"1968";"12";"-1,6";"28"
"b2";"50,02";"10,49";"1969";"1";"0,1";"43"
"b2";"50,02";"10,49";"1969";"2";"-2,2";"49"
"b2";"50,02";"10,49";"1969";"3";"2,7";"59"
"b2";"50,02";"10,49";"1969";"4";"7,9";"71"
"b2";"50,02";"10,49";"1969";"5";"13,9";"106"
"b2";"50,02";"10,49";"1969";"6";"15,4";"123"
"b2";"50,02";"10,49";"1969";"7";"19,3";"59"
"b2";"50,02";"10,49";"1969";"8";"17,1";"93"
"b2";"50,02";"10,49";"1969";"9";"13,8";"21"
"b2";"50,02";"10,49";"1969";"10";"9,4";"7"
"b2";"50,02";"10,49";"1969";"11";"5,1";"76"
"b2";"50,02";"10,49";"1969";"12";"-4,8";"27"
"b2";"50,02";"10,49";"1970";"1";"-2,4";"36"
"b2";"50,02";"10,49";"1970";"2";"-0,5";"128"
"b2";"50,02";"10,49";"1970";"3";"1,3";"41"
"b2";"50,02";"10,49";"1970";"4";"6,1";"86"
"b2";"50,02";"10,49";"1970";"5";"12,0";"82"
"b2";"50,02";"10,49";"1970";"6";"17,9";"56"
"b2";"50,02";"10,49";"1970";"7";"16,4";"67"
"b2";"50,02";"10,49";"1970";"8";"17,3";"54"
"b2";"50,02";"10,49";"1970";"9";"13,5";"16"
"b2";"50,02";"10,49";"1970";"10";"9,2";"80"
"b2";"50,02";"10,49";"1970";"11";"5,7";"58"
"b2";"50,02";"10,49";"1970";"12";"0,2";"54"
"b2";"50,02";"10,49";"1971";"1";"-2,5";"37"
"b2";"50,02";"10,49";"1971";"2";"1,3";"18"
"b2";"50,02";"10,49";"1971";"3";"1,4";"13"
"b2";"50,02";"10,49";"1971";"4";"9,5";"53"
"b2";"50,02";"10,49";"1971";"5";"14,9";"93"
"b2";"50,02";"10,49";"1971";"6";"14,2";"110"
"b2";"50,02";"10,49";"1971";"7";"19,0";"6"
"b2";"50,02";"10,49";"1971";"8";"18,3";"78"
"b2";"50,02";"10,49";"1971";"9";"12,1";"23"
"b2";"50,02";"10,49";"1971";"10";"7,9";"27"
"b2";"50,02";"10,49";"1971";"11";"3,1";"63"
"b2";"50,02";"10,49";"1971";"12";"3,3";"29"
"b2";"50,02";"10,49";"1972";"1";"-2,2";"15"
"b2";"50,02";"10,49";"1972";"2";"2,3";"4"
"b2";"50,02";"10,49";"1972";"3";"5,9";"46"
"b2";"50,02";"10,49";"1972";"4";"8,0";"46"
"b2";"50,02";"10,49";"1972";"5";"11,7";"51"
"b2";"50,02";"10,49";"1972";"6";"14,9";"131"
"b2";"50,02";"10,49";"1972";"7";"18,3";"67"
"b2";"50,02";"10,49";"1972";"8";"16,1";"119"
"b2";"50,02";"10,49";"1972";"9";"10,9";"34"
"b2";"50,02";"10,49";"1972";"10";"6,3";"30"
"b2";"50,02";"10,49";"1972";"11";"3,7";"70"
"b2";"50,02";"10,49";"1972";"12";"-0,4";"8"
"b2";"50,02";"10,49";"1973";"1";"-0,4";"15"
"b2";"50,02";"10,49";"1973";"2";"0,5";"37"
"b2";"50,02";"10,49";"1973";"3";"3,9";"18"
"b2";"50,02";"10,49";"1973";"4";"5,8";"52"
"b2";"50,02";"10,49";"1973";"5";"13,6";"59"
"b2";"50,02";"10,49";"1973";"6";"16,7";"55"
"b2";"50,02";"10,49";"1973";"7";"17,7";"103"
"b2";"50,02";"10,49";"1973";"8";"18,5";"21"
"b2";"50,02";"10,49";"1973";"9";"14,6";"31"
"b2";"50,02";"10,49";"1973";"10";"7,2";"74"
"b2";"50,02";"10,49";"1973";"11";"3,0";"47"
"b2";"50,02";"10,49";"1973";"12";"-0,9";"50"
"b2";"50,02";"10,49";"1974";"1";"3,1";"38"
"b2";"50,02";"10,49";"1974";"2";"3,3";"46"
"b2";"50,02";"10,49";"1974";"3";"6,9";"26"
"b2";"50,02";"10,49";"1974";"4";"8,7";"19"
"b2";"50,02";"10,49";"1974";"5";"11,6";"35"
"b2";"50,02";"10,49";"1974";"6";"14,6";"83"
"b2";"50,02";"10,49";"1974";"7";"15,7";"87"
"b2";"50,02";"10,49";"1974";"8";"17,9";"67"
"b2";"50,02";"10,49";"1974";"9";"13,7";"51"
"b2";"50,02";"10,49";"1974";"10";"5,2";"107"
"b2";"50,02";"10,49";"1974";"11";"4,3";"54"
"b2";"50,02";"10,49";"1974";"12";"4,5";"93"
"b2";"50,02";"10,49";"1975";"1";"3,8";"54"
"b2";"50,02";"10,49";"1975";"2";"1,5";"16"
"b2";"50,02";"10,49";"1975";"3";"4,1";"31"
"b2";"50,02";"10,49";"1975";"4";"7,7";"56"
"b2";"50,02";"10,49";"1975";"5";"12,9";"40"
"b2";"50,02";"10,49";"1975";"6";"15,6";"77"
"b2";"50,02";"10,49";"1975";"7";"19,0";"28"
"b2";"50,02";"10,49";"1975";"8";"19,3";"86"
"b2";"50,02";"10,49";"1975";"9";"15,9";"60"
"b2";"50,02";"10,49";"1975";"10";"7,4";"41"
"b2";"50,02";"10,49";"1975";"11";"2,5";"42"
"b2";"50,02";"10,49";"1975";"12";"0,6";"24"
"b2";"50,02";"10,49";"1976";"1";"1,7";"75"
"b2";"50,02";"10,49";"1976";"2";"0,2";"13"
"b2";"50,02";"10,49";"1976";"3";"1,7";"19"
"b2";"50,02";"10,49";"1976";"4";"7,9";"9"
"b2";"50,02";"10,49";"1976";"5";"13,9";"28"
"b2";"50,02";"10,49";"1976";"6";"18,7";"30"
"b2";"50,02";"10,49";"1976";"7";"20,7";"45"
"b2";"50,02";"10,49";"1976";"8";"17,1";"10"
"b2";"50,02";"10,49";"1976";"9";"13,1";"56"
"b2";"50,02";"10,49";"1976";"10";"9,5";"35"
"b2";"50,02";"10,49";"1976";"11";"4,8";"46"
"b2";"50,02";"10,49";"1976";"12";"-1,5";"30"
"b2";"50,02";"10,49";"1977";"1";"0,2";"63"
"b2";"50,02";"10,49";"1977";"2";"3,4";"77"
"b2";"50,02";"10,49";"1977";"3";"6,6";"41"
"b2";"50,02";"10,49";"1977";"4";"6,3";"45"
"b2";"50,02";"10,49";"1977";"5";"12,4";"14"
"b2";"50,02";"10,49";"1977";"6";"16,0";"90"
"b2";"50,02";"10,49";"1977";"7";"17,6";"40"
"b2";"50,02";"10,49";"1977";"8";"16,6";"100"
"b2";"50,02";"10,49";"1977";"9";"12,4";"24"
"b2";"50,02";"10,49";"1977";"10";"10,0";"56"
"b2";"50,02";"10,49";"1977";"11";"5,1";"98"
"b2";"50,02";"10,49";"1977";"12";"1,5";"52"
"b2";"50,02";"10,49";"1978";"1";"0,8";"35"
"b2";"50,02";"10,49";"1978";"2";"-1,2";"15"
"b2";"50,02";"10,49";"1978";"3";"5,2";"62"
"b2";"50,02";"10,49";"1978";"4";"7,7";"12"
"b2";"50,02";"10,49";"1978";"5";"12,1";"87"
"b2";"50,02";"10,49";"1978";"6";"15,3";"36"
"b2";"50,02";"10,49";"1978";"7";"16,0";"73"
"b2";"50,02";"10,49";"1978";"8";"15,2";"62"
"b2";"50,02";"10,49";"1978";"9";"12,6";"49"
"b2";"50,02";"10,49";"1978";"10";"8,4";"49"
"b2";"50,02";"10,49";"1978";"11";"3,3";"8"
"b2";"50,02";"10,49";"1978";"12";"1,0";"106"
"b2";"50,02";"10,49";"1979";"1";"-5,2";"22"
"b2";"50,02";"10,49";"1979";"2";"-0,6";"44"
"b2";"50,02";"10,49";"1979";"3";"4,7";"77"
"b2";"50,02";"10,49";"1979";"4";"6,9";"47"
"b2";"50,02";"10,49";"1979";"5";"12,6";"35"
